-100.0	11.5886
-0.01	11.5886
0.00	11.62
20.00	10.4974128
53.00	5.516731009
56.00	5.065112305
75.00	2.258429066
87.00	1.169085833
88.38	0.962255139
94.38	0.694578763
100.38	0.463707094
108.38	0.275211227
117.38	0.148704357
125.80	0.077912597
125.90	0.066265986
130.80	0.044154365
140.80	0.012108792
142.40	0.010604819
153.60	0.003815966
356.00	0.154409591
362.00	0.229246181
366.00	0.2453
370.00	0.219076111
374.00	0.131162778
383.00	2.473344
383.1	2.8851
384.0	2.9055
385.0	2.9657
386.0	3.0195
387.0	3.0706
388.0	3.1190
389.0	3.1639
390.0	3.2077
391.0	3.2503
392.0	3.2911
393.0	3.3311
394.0	3.3706
395.0	3.4090
396.0	3.4469
397.0	3.4845
398.0	3.5215
399.0	3.5583
400.0	3.5949
401.0	3.6313
402.0	3.6675
403.0	3.7037
404.0	3.7398
405.0	3.7757
406.0	3.8117
407.0	3.8478
408.0	3.8837
409.0	3.9198
410.0	3.9559
411.0	3.9919
412.0	4.0281
413.0	4.0644
414.0	4.1006
415.0	4.1370
416.0	4.1735
417.0	4.2100
418.0	4.2466
419.0	4.2833
420.0	4.3201
421.0	4.3570
422.0	4.3940
423.0	4.4311
424.0	4.4682
425.0	4.5055
426.0	4.5429
427.0	4.5803
428.0	4.6179
429.0	4.6555
430.0	4.6933
431.0	4.7311
432.0	4.7691
433.0	4.8071
434.0	4.8452
435.0	4.8835
436.0	4.9218
437.0	4.9602
438.0	4.9988
439.0	5.0374
440.0	5.0761
441.0	5.1149
442.0	5.1538
443.0	5.1928
444.0	5.2319
445.0	5.2711
446.0	5.3104
447.0	5.3497
448.0	5.3892
449.0	5.4288
450.0	5.4684
451.0	5.5082
452.0	5.5480
453.0	5.5879
454.0	5.6280
455.0	5.6681
456.0	5.7083
457.0	5.7486
458.0	5.7890
459.0	5.8294
460.0	5.8700
461.0	5.9107
462.0	6.0555
463.0	6.1680
464.0	6.2821
465.0	6.3924
466.0	6.4974
467.0	6.5981
468.0	6.6949
469.0	6.7888
470.0	6.8807
471.0	6.9714
472.0	7.0608
473.0	7.1486
474.0	7.2331
475.0	7.3143
476.0	7.3928
477.0	7.4691
478.0	7.5438
479.0	7.6167
480.0	7.6883
481.0	7.7589
482.0	7.8288
483.0	7.8980
484.0	7.9663
485.0	8.0345
486.0	8.1023
487.0	8.1695
488.0	8.2369
489.0	8.3040
490.0	8.3709
491.0	8.4368
492.0	8.4985
493.0	8.5568
494.0	8.6120
495.0	8.6653
496.0	8.7172
497.0	8.7676
498.0	8.8173
499.0	8.8664
500.0	8.9147
501.0	8.9628
502.0	9.0106
503.0	9.0581
504.0	9.1055
505.0	9.1529
506.0	9.2000
507.0	9.2475
508.0	9.2947
509.0	9.3419
510.0	9.3894
511.0	9.4366
512.0	9.4841
513.0	9.5314
514.0	9.5789
515.0	9.6265
516.0	9.6743
517.0	9.7220
518.0	9.7699
519.0	9.8179
520.0	9.8658
521.0	9.9142
522.0	9.9624
523.0	10.0105
524.0	10.0591
525.0	10.1075
526.0	10.1560
527.0	10.2044
528.0	10.2526
529.0	10.3013
530.0	10.3507
531.0	10.4046
532.0	10.4631
533.0	10.5256
534.0	10.5912
535.0	10.6511
536.0	10.7006
537.0	10.7434
538.0	10.7822
539.0	10.8181
540.0	10.8523
541.0	10.8850
542.0	10.9171
543.0	10.9486
544.0	10.9760
545.0	10.9989
546.0	11.0191
547.0	11.0372
548.0	11.0544
549.0	11.0709
550.0	11.0872
551.0	11.1028
552.0	11.1186
553.0	11.1335
554.0	11.1477
